onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.002	2.5	0	3	2.09	5	1	1
6	2.5	0	3	2.18	5	1	2
21.001	2.5	0	3	2.16	5	1	1
26.02	2.5	0	3	2.21	5	1	2
31.02	2.5	0	3	2.12	6	1	1
36.076	2.5	0	3	2.36	6	1	2
41.225	2.5	0	3	2.1	12	2	1
46.173	2.5	0	3	2.2	12	2	2
51.219	2.5	0	3	2.34	4	1	1
56.443	2.5	0	3	2.26	4	1	2
71	2.5	0	3	2.35	1	1	1
76.134	2.5	0	3	2.32	1	1	2
81.385	2.5	0	3	2.11	2	1	1
86.482	2.5	0	3	2.65	2	1	2
91.968	2.5	0	3	2.25	3	1	1
97.025	2.5	0	3	2.31	3	1	2
102.093	2.5	0	3	2.26	4	1	1
107.105	2.5	0	3	2.24	4	1	2
112.13	2.5	0	3	2.28	11	2	1
117.185	2.5	0	3	2.33	11	2	2
122.294	2.5	0	3	2.21	6	1	1
127.261	2.5	0	3	2.13	6	1	2
141	2.5	0	3	2.43	8	2	1
146.296	2.5	0	3	2.45	8	2	2
161	2.5	0	3	2.38	9	2	1
166.261	2.5	0	3	2.3	9	2	2
171.39	2.5	1	0	2.6	11	2	1
176.924	2.5	0	3	2.34	11	2	2
182.046	2.5	0	3	2.21	3	1	1
187.056	2.5	0	3	2.37	3	1	2
201.001	2.5	0	3	2.27	1	1	1
206.053	2.5	0	3	2.28	1	1	2
211.18	2.5	0	3	2.4	10	2	1
216.34	2.5	0	3	2.33	10	2	2
221.552	2.5	0	3	2.21	8	2	1
226.614	2.5	0	3	2.25	8	2	2
231.619	2.5	0	3	2.31	7	2	1
236.714	2.5	0	3	2.43	7	2	2
242.002	2.5	0	3	2.38	7	2	1
247.07	2.5	0	3	2.45	7	2	2
252.374	2.5	0	3	2.46	2	1	1
257.603	2.5	0	3	2.44	2	1	2
262.825	2.5	0	3	2.26	6	1	1
268.029	2.5	0	3	2.39	6	1	2
273.244	2.5	0	3	2.22	10	2	1
278.372	2.5	0	3	2.34	10	2	2
283.538	2.5	0	3	2.15	5	1	1
288.481	2.5	0	3	2.13	5	1	2
293.313	2.5	0	3	2.21	2	1	1
298.31	2.5	0	3	2.21	2	1	2
303.377	2.5	0	3	2.27	11	2	1
308.492	2.5	1	0	2.5	11	2	2
313.81	2.5	0	3	2.33	3	1	1
318.849	2.5	0	3	2.36	3	1	2
323.878	2.5	0	3	2.5	4	1	1
329.068	2.5	0	3	2.51	4	1	2
334.336	2.5	0	3	2.48	9	2	1
339.653	2.5	0	3	2.48	9	2	2
344.874	2.5	0	3	2.56	9	2	1
350.323	2.5	0	3	2.72	9	2	2
355.891	2.5	0	3	2.53	12	2	1
361.356	2.5	0	3	2.33	12	2	2
366.596	2.5	1	0	2.58	10	2	1
371.926	2.5	0	3	2.43	10	2	2
377.151	2.5	1	0	3.01	8	2	1
382.949	2.5	0	3	2.42	8	2	2
388.172	2.5	0	3	2.47	1	1	1
393.364	2.5	0	3	2.32	1	1	2
398.503	2.5	0	3	2.31	7	2	1
403.606	2.5	0	3	2.32	7	2	2
408.859	2.5	0	3	2.27	12	2	1
413.996	2.5	0	3	2.39	12	2	2
