onset	duration	is_error	points	movement_time	sequence_num	sequence_type	repetition
1.001	2.5	0	3	1.22	3	1	1
6	2.5	0	3	1.12	3	1	2
11	2.5	0	3	1.61	9	2	1
16.001	2.5	0	3	1.41	9	2	2
31.001	2.5	0	3	1.45	10	2	1
36.002	2.5	0	3	1.41	10	2	2
41.002	2.5	0	3	1.88	7	2	1
46	2.5	0	3	1.46	7	2	2
51.001	2.5	0	3	1.15	4	1	1
56	2.5	0	3	1.17	4	1	2
61.001	2.5	0	3	1.63	11	2	1
66	2.5	0	3	1.73	11	2	2
71	2.5	0	3	1.34	2	1	1
76.001	2.5	0	3	1.22	2	1	2
81	2.5	0	3	1.31	2	1	1
86.001	2.5	1	0	1.13	2	1	2
91	2.5	1	0	1.8	2	1	1
96.001	2.5	1	0	2.25	2	1	2
101.001	2.5	0	3	1.41	1	1	1
106.001	2.5	0	3	1.44	1	1	2
111.001	2.5	0	3	1.74	8	2	1
116.001	2.5	0	3	1.74	8	2	2
121.001	2.5	0	3	1.7	12	2	1
126.002	2.5	0	3	1.76	12	2	2
131	2.5	0	3	2.21	10	2	1
136.001	2.5	0	3	1.59	10	2	2
141	2.5	0	3	1.73	12	2	1
146	2.5	0	3	1.82	12	2	2
151	2.5	0	3	1.69	9	2	1
156.001	2.5	0	3	1.97	9	2	2
161	2.5	1	0	2.8	4	1	1
166.213	2.5	0	3	1.27	4	1	2
171.003	2.5	0	3	1.65	7	2	1
176.001	2.5	0	3	1.52	7	2	2
181	2.5	0	3	1.75	8	2	1
186.001	2.5	0	3	1.64	8	2	2
201.003	2.5	0	3	2.48	7	2	1
206.328	2.5	1	0	2.46	7	2	2
211.136	2.5	1	0	0	10	2	1
216.677	2.5	0	3	1.51	10	2	2
221.001	2.5	0	3	1.35	6	1	1
226.001	2.5	0	3	1.5	6	1	2
231.002	2.5	0	3	1.25	6	1	1
236.002	2.5	0	3	1.28	6	1	2
241.002	2.5	0	3	1.34	1	1	1
246.001	2.5	0	3	1.29	1	1	2
251	2.5	0	3	1.58	11	2	1
256.002	2.5	1	0	1.83	11	2	2
271	2.5	0	3	1.21	3	1	1
276	2.5	1	0	1.2	3	1	2
281.002	2.5	1	0	1.71	11	2	1
286.003	2.5	0	3	1.58	11	2	2
291	2.5	0	3	1.09	3	1	1
296.002	2.5	0	3	1	3	1	2
301.002	2.5	0	3	1.05	4	1	1
306.001	2.5	0	3	1.02	4	1	2
321	2.5	0	3	1.28	1	1	1
326.001	2.5	0	3	1.16	1	1	2
331.001	2.5	0	3	1.19	6	1	1
336	2.5	0	3	1.75	6	1	2
351	2.5	0	3	1.5	8	2	1
356	2.5	0	3	1.46	8	2	2
361.001	2.5	0	3	2.08	9	2	1
366	2.5	1	0	1.78	9	2	2
371.002	2.5	0	3	1.37	5	1	1
376.001	2.5	1	0	2.14	5	1	2
381.001	2.5	0	3	1.41	5	1	1
386	2.5	0	3	1.38	5	1	2
391	2.5	0	3	1.37	5	1	1
396.003	2.5	0	3	1.7	5	1	2
401.001	2.5	0	3	1.68	12	2	1
406.003	2.5	0	3	2.1	12	2	2
